 TIME                    	Delta_Energy             	Result                   	Result                   	label                    	
 HOURS              	°C                  	°C                  	kJ/h                	kJ/h                	
  +6.2000000000000000E+01	  +1.0930896027483436E+21	  +2.3708188798215807E+02	  +1.0930896027483436E+21	  +0.0000000000000000E+00	
  +6.3000000000000000E+01	  +2.1861792054966873E+21	  +2.3708283835591800E+02	  +2.1861792054966873E+21	  +0.0000000000000000E+00	
  +6.4000000000000000E+01	  +4.3723584109933746E+21	  +2.3708378935256596E+02	  +4.3723584109933746E+21	  +0.0000000000000000E+00	
  +6.5000000000000000E+01	  +8.7447168219867492E+21	  +2.3708474097161280E+02	  +8.7447168219867492E+21	  +0.0000000000000000E+00	
  +6.6000000000000000E+01	  +1.7489433643973498E+22	  +2.3708569321256894E+02	  +1.7489433643973498E+22	  +0.0000000000000000E+00	
  +6.7000000000000000E+01	  +3.4978867287946997E+22	  +2.3708664607494447E+02	  +3.4978867287946997E+22	  +0.0000000000000000E+00	
  +6.8000000000000000E+01	  +6.9957734575893993E+22	  +2.3708759955824917E+02	  +6.9957734575893993E+22	  +0.0000000000000000E+00	
  +6.9000000000000000E+01	  +1.3991546915178799E+23	  +2.3708855366199251E+02	  +1.3991546915178799E+23	  +0.0000000000000000E+00	
  +7.0000000000000000E+01	  +2.7983093830357597E+23	  +2.3708950838568367E+02	  +2.7983093830357597E+23	  +0.0000000000000000E+00	
  +7.1000000000000000E+01	  +5.5966187660715195E+23	  +2.3709046372883148E+02	  +5.5966187660715195E+23	  +0.0000000000000000E+00	
  +7.2000000000000000E+01	  +1.1193237532143039E+24	  +2.3709141969094446E+02	  +1.1193237532143039E+24	  +0.0000000000000000E+00	
  +7.3000000000000000E+01	  +2.2386475064286078E+24	  +2.3709237627153075E+02	  +2.2386475064286078E+24	  +0.0000000000000000E+00	
  +7.4000000000000000E+01	  +4.4772950128572156E+24	  +2.3709333347009826E+02	  +4.4772950128572156E+24	  +0.0000000000000000E+00	
  +7.5000000000000000E+01	  +8.9545900257144312E+24	  +2.3709429128615460E+02	  +8.9545900257144312E+24	  +0.0000000000000000E+00	
  +7.6000000000000000E+01	  +1.7909180051428862E+25	  +2.3709524971920695E+02	  +1.7909180051428862E+25	  +0.0000000000000000E+00	
  +7.7000000000000000E+01	  +3.5818360102857725E+25	  +2.3709620876876227E+02	  +3.5818360102857725E+25	  +0.0000000000000000E+00	
  +7.8000000000000000E+01	  +7.1636720205715449E+25	  +2.3709716843432713E+02	  +7.1636720205715449E+25	  +0.0000000000000000E+00	
  +7.9000000000000000E+01	  +1.4327344041143090E+26	  +2.3709812871540785E+02	  +1.4327344041143090E+26	  +0.0000000000000000E+00	
  +8.0000000000000000E+01	  +2.8654688082286180E+26	  +2.3709908961151038E+02	  +2.8654688082286180E+26	  +0.0000000000000000E+00	
  +8.1000000000000000E+01	  +5.7309376164572359E+26	  +2.3710005112214040E+02	  +5.7309376164572359E+26	  +0.0000000000000000E+00	
  +8.2000000000000000E+01	  +1.1461875232914472E+27	  +2.3710101324680326E+02	  +1.1461875232914472E+27	  +0.0000000000000000E+00	
  +8.3000000000000000E+01	  +2.2923750465828944E+27	  +2.3710197598500397E+02	  +2.2923750465828944E+27	  +0.0000000000000000E+00	
  +8.4000000000000000E+01	  +4.5847500931657888E+27	  +2.3710293933624726E+02	  +4.5847500931657888E+27	  +0.0000000000000000E+00	
  +8.5000000000000000E+01	  +9.1695001863315775E+27	  +2.3710390330003750E+02	  +9.1695001863315775E+27	  +0.0000000000000000E+00	
  +8.6000000000000000E+01	  +1.8339000372663155E+28	  +2.3710486787587877E+02	  +1.8339000372663155E+28	  +0.0000000000000000E+00	
  +8.7000000000000000E+01	  +3.6678000745326310E+28	  +2.3710583306327482E+02	  +3.6678000745326310E+28	  +0.0000000000000000E+00	
  +8.8000000000000000E+01	  +7.3356001490652620E+28	  +2.3710679886172912E+02	  +7.3356001490652620E+28	  +0.0000000000000000E+00	
  +8.9000000000000000E+01	  +1.4671200298130524E+29	  +2.3710776527074484E+02	  +1.4671200298130524E+29	  +0.0000000000000000E+00	
  +9.0000000000000000E+01	  +2.9342400596261048E+29	  +2.3710873228982476E+02	  +2.9342400596261048E+29	  +0.0000000000000000E+00	
  +9.1000000000000000E+01	  +5.8684801192522096E+29	  +2.3710969991847136E+02	  +5.8684801192522096E+29	  +0.0000000000000000E+00	
  +9.2000000000000000E+01	  +1.1736960238504419E+30	  +2.3711066815618690E+02	  +1.1736960238504419E+30	  +0.0000000000000000E+00	
  +9.3000000000000000E+01	  +2.3473920477008838E+30	  +2.3711163700247323E+02	  +2.3473920477008838E+30	  +0.0000000000000000E+00	
  +9.4000000000000000E+01	  +4.6947840954017677E+30	  +2.3711260645683191E+02	  +4.6947840954017677E+30	  +0.0000000000000000E+00	
  +9.5000000000000000E+01	  +9.3895681908035354E+30	  +2.3711357651876421E+02	  +9.3895681908035354E+30	  +0.0000000000000000E+00	
  +9.6000000000000000E+01	  +1.8779136381607071E+31	  +2.3711454718777105E+02	  +1.8779136381607071E+31	  +0.0000000000000000E+00	
  +9.7000000000000000E+01	  +3.7558272763214141E+31	  +2.3711551846335306E+02	  +3.7558272763214141E+31	  +0.0000000000000000E+00	
  +9.8000000000000000E+01	  +7.5116545526428283E+31	  +2.3711649034501059E+02	  +7.5116545526428283E+31	  +0.0000000000000000E+00	
  +9.9000000000000000E+01	  +1.5023309105285657E+32	  +2.3711746283224363E+02	  +1.5023309105285657E+32	  +0.0000000000000000E+00	
  +1.0000000000000000E+02	  +3.0046618210571313E+32	  +2.3711843592455190E+02	  +3.0046618210571313E+32	  +0.0000000000000000E+00	
  +1.0100000000000000E+02	  +6.0093236421142626E+32	  +2.3711940962143473E+02	  +6.0093236421142626E+32	  +0.0000000000000000E+00	
  +1.0200000000000000E+02	  +1.2018647284228525E+33	  +2.3712038392239123E+02	  +1.2018647284228525E+33	  +0.0000000000000000E+00	
  +1.0300000000000000E+02	  +2.4037294568457051E+33	  +2.3712135882692013E+02	  +2.4037294568457051E+33	  +0.0000000000000000E+00	
  +1.0400000000000000E+02	  +4.8074589136914101E+33	  +2.3712233433451991E+02	  +4.8074589136914101E+33	  +0.0000000000000000E+00	
  +1.0500000000000000E+02	  +9.6149178273828202E+33	  +2.3712331044468871E+02	  +9.6149178273828202E+33	  +0.0000000000000000E+00	
  +1.0600000000000000E+02	  +1.9229835654765640E+34	  +2.3712428715692431E+02	  +1.9229835654765640E+34	  +0.0000000000000000E+00	
  +1.0700000000000000E+02	  +3.8459671309531281E+34	  +2.3712526447072429E+02	  +3.8459671309531281E+34	  +0.0000000000000000E+00	
  +1.0800000000000000E+02	  +7.6919342619062562E+34	  +2.3712624238558590E+02	  +7.6919342619062562E+34	  +0.0000000000000000E+00	
  +1.0900000000000000E+02	  +1.5383868523812512E+35	  +2.3712722090100593E+02	  +1.5383868523812512E+35	  +0.0000000000000000E+00	
  +1.1000000000000000E+02	  +3.0767737047625025E+35	  +2.3712820001648103E+02	  +3.0767737047625025E+35	  +0.0000000000000000E+00	
  +1.1100000000000000E+02	  +6.1535474095250049E+35	  +2.3712917973150749E+02	  +6.1535474095250049E+35	  +0.0000000000000000E+00	
  +1.1200000000000000E+02	  +1.2307094819050010E+36	  +2.3713016004558131E+02	  +1.2307094819050010E+36	  +0.0000000000000000E+00	
  +1.1300000000000000E+02	  +2.4614189638100020E+36	  +2.3713114095819810E+02	  +2.4614189638100020E+36	  +0.0000000000000000E+00	
  +1.1400000000000000E+02	  +4.9228379276200040E+36	  +2.3713212246885325E+02	  +4.9228379276200040E+36	  +0.0000000000000000E+00	
  +1.1500000000000000E+02	  +9.8456758552400079E+36	  +2.3713310457704182E+02	  +9.8456758552400079E+36	  +0.0000000000000000E+00	
  +1.1600000000000000E+02	  +1.9691351710480016E+37	  +2.3713408728225852E+02	  +1.9691351710480016E+37	  +0.0000000000000000E+00	
  +1.1700000000000000E+02	  +3.9382703420960032E+37	  +2.3713507058399782E+02	  +3.9382703420960032E+37	  +0.0000000000000000E+00	
  +1.1800000000000000E+02	  +7.8765406841920063E+37	  +2.3713605448175386E+02	  +7.8765406841920063E+37	  +0.0000000000000000E+00	
  +1.1900000000000000E+02	  +1.5753081368384013E+38	  +2.3713703897502043E+02	  +1.5753081368384013E+38	  +0.0000000000000000E+00	
  +1.2000000000000000E+02	  +3.1506162736768025E+38	  +2.3713802406329106E+02	  +3.1506162736768025E+38	  +0.0000000000000000E+00	
  +1.2100000000000000E+02	  +6.3012325473536051E+38	  +2.3713900974605900E+02	  +6.3012325473536051E+38	  +0.0000000000000000E+00	
  +1.2200000000000000E+02	  +1.2602465094707210E+39	  +2.3713999602281712E+02	  +1.2602465094707210E+39	  +0.0000000000000000E+00	
  +1.2300000000000000E+02	  +2.5204930189414420E+39	  +2.3714098289305801E+02	  +2.5204930189414420E+39	  +0.0000000000000000E+00	
  +1.2400000000000000E+02	  +5.0409860378828840E+39	  +2.3714197035627399E+02	  +5.0409860378828840E+39	  +0.0000000000000000E+00	
  +1.2500000000000000E+02	  +1.0081972075765768E+40	  +2.3714295841195701E+02	  +1.0081972075765768E+40	  +0.0000000000000000E+00	
  +1.2600000000000000E+02	  +2.0163944151531536E+40	  +2.3714394705959879E+02	  +2.0163944151531536E+40	  +0.0000000000000000E+00	
  +1.2700000000000000E+02	  +4.0327888303063072E+40	  +2.3714493629869071E+02	  +4.0327888303063072E+40	  +0.0000000000000000E+00	
  +1.2800000000000000E+02	  +8.0655776606126145E+40	  +2.3714592612872386E+02	  +8.0655776606126145E+40	  +0.0000000000000000E+00	
  +1.2900000000000000E+02	  +1.6131155321225229E+41	  +2.3714691654918897E+02	  +1.6131155321225229E+41	  +0.0000000000000000E+00	
  +1.3000000000000000E+02	  +3.2262310642450458E+41	  +2.3714790755957654E+02	  +3.2262310642450458E+41	  +0.0000000000000000E+00	
  +1.3100000000000000E+02	  +6.4524621284900916E+41	  +2.3714889915937675E+02	  +6.4524621284900916E+41	  +0.0000000000000000E+00	
  +1.3200000000000000E+02	  +1.2904924256980183E+42	  +2.3714989134807939E+02	  +1.2904924256980183E+42	  +0.0000000000000000E+00	
  +1.3300000000000000E+02	  +2.5809848513960366E+42	  +2.3715088412517412E+02	  +2.5809848513960366E+42	  +0.0000000000000000E+00	
  +1.3400000000000000E+02	  +5.1619697027920733E+42	  +2.3715187749015010E+02	  +5.1619697027920733E+42	  +0.0000000000000000E+00	
  +1.3500000000000000E+02	  +1.0323939405584147E+43	  +2.3715287144249632E+02	  +1.0323939405584147E+43	  +0.0000000000000000E+00	
  +1.3600000000000000E+02	  +2.0647878811168293E+43	  +2.3715386598170147E+02	  +2.0647878811168293E+43	  +0.0000000000000000E+00	
  +1.3700000000000000E+02	  +4.1295757622336586E+43	  +2.3715486110725388E+02	  +4.1295757622336586E+43	  +0.0000000000000000E+00	
  +1.3800000000000000E+02	  +8.2591515244673172E+43	  +2.3715585681864155E+02	  +8.2591515244673172E+43	  +0.0000000000000000E+00	
  +1.3900000000000000E+02	  +1.6518303048934634E+44	  +2.3715685311535228E+02	  +1.6518303048934634E+44	  +0.0000000000000000E+00	
  +1.4000000000000000E+02	  +3.3036606097869269E+44	  +2.3715784999687349E+02	  +3.3036606097869269E+44	  +0.0000000000000000E+00	
  +1.4100000000000000E+02	  +6.6073212195738538E+44	  +2.3715884746269234E+02	  +6.6073212195738538E+44	  +0.0000000000000000E+00	
  +1.4200000000000000E+02	  +1.3214642439147708E+45	  +2.3715984551229568E+02	  +1.3214642439147708E+45	  +0.0000000000000000E+00	
  +1.4300000000000000E+02	  +2.6429284878295415E+45	  +2.3716084414517002E+02	  +2.6429284878295415E+45	  +0.0000000000000000E+00	
  +1.4400000000000000E+02	  +5.2858569756590830E+45	  +2.3716184336080164E+02	  +5.2858569756590830E+45	  +0.0000000000000000E+00	
  +1.4500000000000000E+02	  +1.0571713951318166E+46	  +2.3716284315867648E+02	  +1.0571713951318166E+46	  +0.0000000000000000E+00	
  +1.4600000000000000E+02	  +2.1143427902636332E+46	  +2.3716384353828013E+02	  +2.1143427902636332E+46	  +0.0000000000000000E+00	
  +1.4700000000000000E+02	  +4.2286855805272664E+46	  +2.3716484449909800E+02	  +4.2286855805272664E+46	  +0.0000000000000000E+00	
  +1.4800000000000000E+02	  +8.4573711610545328E+46	  +2.3716584604061512E+02	  +8.4573711610545328E+46	  +0.0000000000000000E+00	
  +1.4900000000000000E+02	  +1.6914742322109066E+47	  +2.3716684816231623E+02	  +1.6914742322109066E+47	  +0.0000000000000000E+00	
  +1.5000000000000000E+02	  +3.3829484644218131E+47	  +2.3716785086368577E+02	  +3.3829484644218131E+47	  +0.0000000000000000E+00	
  +1.5100000000000000E+02	  +6.7658969288436263E+47	  +2.3716885414420793E+02	  +6.7658969288436263E+47	  +0.0000000000000000E+00	
  +1.5200000000000000E+02	  +1.3531793857687253E+48	  +2.3716985800336650E+02	  +1.3531793857687253E+48	  +0.0000000000000000E+00	
  +1.5300000000000000E+02	  +2.7063587715374505E+48	  +2.3717086244064507E+02	  +2.7063587715374505E+48	  +0.0000000000000000E+00	
  +1.5400000000000000E+02	  +5.4127175430749010E+48	  +2.3717186745552692E+02	  +5.4127175430749010E+48	  +0.0000000000000000E+00	
  +1.5500000000000000E+02	  +1.0825435086149802E+49	  +2.3717287304749496E+02	  +1.0825435086149802E+49	  +0.0000000000000000E+00	
  +1.5600000000000000E+02	  +2.1650870172299604E+49	  +2.3717387921603188E+02	  +2.1650870172299604E+49	  +0.0000000000000000E+00	
  +1.5700000000000000E+02	  +4.3301740344599208E+49	  +2.3717488596062003E+02	  +4.3301740344599208E+49	  +0.0000000000000000E+00	
  +1.5800000000000000E+02	  +8.6603480689198416E+49	  +2.3717589328074152E+02	  +8.6603480689198416E+49	  +0.0000000000000000E+00	
  +1.5900000000000000E+02	  +1.7320696137839683E+50	  +2.3717690117587810E+02	  +1.7320696137839683E+50	  +0.0000000000000000E+00	
  +1.6000000000000000E+02	  +3.4641392275679367E+50	  +2.3717790964551125E+02	  +3.4641392275679367E+50	  +0.0000000000000000E+00	
  +1.6100000000000000E+02	  +6.9282784551358733E+50	  +2.3717891868912213E+02	  +6.9282784551358733E+50	  +0.0000000000000000E+00	
  +1.6200000000000000E+02	  +1.3856556910271747E+51	  +2.3717992830619167E+02	  +1.3856556910271747E+51	  +0.0000000000000000E+00	
  +1.6300000000000000E+02	  +2.7713113820543493E+51	  +2.3718093849620044E+02	  +2.7713113820543493E+51	  +0.0000000000000000E+00	
  +1.6400000000000000E+02	  +5.5426227641086986E+51	  +2.3718194925862875E+02	  +5.5426227641086986E+51	  +0.0000000000000000E+00	
  +1.6500000000000000E+02	  +1.1085245528217397E+52	  +2.3718296059295656E+02	  +1.1085245528217397E+52	  +0.0000000000000000E+00	
  +1.6600000000000000E+02	  +2.2170491056434795E+52	  +2.3718397249866362E+02	  +2.2170491056434795E+52	  +0.0000000000000000E+00	
  +1.6700000000000000E+02	  +4.4340982112869589E+52	  +2.3718498497522936E+02	  +4.4340982112869589E+52	  +0.0000000000000000E+00	
  +1.6800000000000000E+02	  +8.8681964225739178E+52	  +2.3718599802213288E+02	  +8.8681964225739178E+52	  +0.0000000000000000E+00	
  +1.6900000000000000E+02	  +1.7736392845147836E+53	  +2.3718701163885299E+02	  +1.7736392845147836E+53	  +0.0000000000000000E+00	
  +1.7000000000000000E+02	  +3.5472785690295671E+53	  +2.3718802582486825E+02	  +3.5472785690295671E+53	  +0.0000000000000000E+00	
  +1.7100000000000000E+02	  +7.0945571380591343E+53	  +2.3718904057965690E+02	  +7.0945571380591343E+53	  +0.0000000000000000E+00	
  +1.7200000000000000E+02	  +1.4189114276118269E+54	  +2.3719005590269688E+02	  +1.4189114276118269E+54	  +0.0000000000000000E+00	
  +1.7300000000000000E+02	  +2.8378228552236537E+54	  +2.3719107179346585E+02	  +2.8378228552236537E+54	  +0.0000000000000000E+00	
  +1.7400000000000000E+02	  +5.6756457104473074E+54	  +2.3719208825144119E+02	  +5.6756457104473074E+54	  +0.0000000000000000E+00	
  +1.7500000000000000E+02	  +1.1351291420894615E+55	  +2.3719310527609994E+02	  +1.1351291420894615E+55	  +0.0000000000000000E+00	
  +1.7600000000000000E+02	  +2.2702582841789230E+55	  +2.3719412286691892E+02	  +2.2702582841789230E+55	  +0.0000000000000000E+00	
  +1.7700000000000000E+02	  +4.5405165683578459E+55	  +2.3719514102337459E+02	  +4.5405165683578459E+55	  +0.0000000000000000E+00	
  +1.7800000000000000E+02	  +9.0810331367156919E+55	  +2.3719615974494317E+02	  +9.0810331367156919E+55	  +0.0000000000000000E+00	
  +1.7900000000000000E+02	  +1.8162066273431384E+56	  +2.3719717903110057E+02	  +1.8162066273431384E+56	  +0.0000000000000000E+00	
  +1.8000000000000000E+02	  +3.6324132546862767E+56	  +2.3719819888132236E+02	  +3.6324132546862767E+56	  +0.0000000000000000E+00	
  +1.8100000000000000E+02	  +7.2648265093725535E+56	  +2.3719921929508394E+02	  +7.2648265093725535E+56	  +0.0000000000000000E+00	
  +1.8200000000000000E+02	  +1.4529653018745107E+57	  +2.3720024027186031E+02	  +1.4529653018745107E+57	  +0.0000000000000000E+00	
  +1.8300000000000000E+02	  +2.9059306037490214E+57	  +2.3720126181112622E+02	  +2.9059306037490214E+57	  +0.0000000000000000E+00	
  +1.8400000000000000E+02	  +5.8118612074980428E+57	  +2.3720228391235614E+02	  +5.8118612074980428E+57	  +0.0000000000000000E+00	
  +1.8500000000000000E+02	  +1.1623722414996086E+58	  +2.3720330657502424E+02	  +1.1623722414996086E+58	  +0.0000000000000000E+00	
  +1.8600000000000000E+02	  +2.3247444829992171E+58	  +2.3720432979860439E+02	  +2.3247444829992171E+58	  +0.0000000000000000E+00	
  +1.8700000000000000E+02	  +4.6494889659984342E+58	  +2.3720535358257015E+02	  +4.6494889659984342E+58	  +0.0000000000000000E+00	
  +1.8800000000000000E+02	  +9.2989779319968685E+58	  +2.3720637792639491E+02	  +9.2989779319968685E+58	  +0.0000000000000000E+00	
  +1.8900000000000000E+02	  +1.8597955863993737E+59	  +2.3720740282955163E+02	  +1.8597955863993737E+59	  +0.0000000000000000E+00	
  +1.9000000000000000E+02	  +3.7195911727987474E+59	  +2.3720842829151300E+02	  +3.7195911727987474E+59	  +0.0000000000000000E+00	
  +1.9100000000000000E+02	  +7.4391823455974948E+59	  +2.3720945431175159E+02	  +7.4391823455974948E+59	  +0.0000000000000000E+00	
  +1.9200000000000000E+02	  +1.4878364691194990E+60	  +2.3721048088973939E+02	  +1.4878364691194990E+60	  +0.0000000000000000E+00	
  +1.9300000000000000E+02	  +2.9756729382389979E+60	  +2.3721150802494839E+02	  +2.9756729382389979E+60	  +0.0000000000000000E+00	
  +1.9400000000000000E+02	  +5.9513458764779958E+60	  +2.3721253571685011E+02	  +5.9513458764779958E+60	  +0.0000000000000000E+00	
  +1.9500000000000000E+02	  +1.1902691752955992E+61	  +2.3721356396491586E+02	  +1.1902691752955992E+61	  +0.0000000000000000E+00	
  +1.9600000000000000E+02	  +2.3805383505911983E+61	  +2.3721459276861668E+02	  +2.3805383505911983E+61	  +0.0000000000000000E+00	
  +1.9700000000000000E+02	  +4.7610767011823967E+61	  +2.3721562212742325E+02	  +4.7610767011823967E+61	  +0.0000000000000000E+00	
  +1.9800000000000000E+02	  +9.5221534023647933E+61	  +2.3721665204080603E+02	  +9.5221534023647933E+61	  +0.0000000000000000E+00	
  +1.9900000000000000E+02	  +1.9044306804729587E+62	  +2.3721768250823513E+02	  +1.9044306804729587E+62	  +0.0000000000000000E+00	
  +2.0000000000000000E+02	  +3.8088613609459173E+62	  +2.3721871352918046E+02	  +3.8088613609459173E+62	  +0.0000000000000000E+00	
  +2.0100000000000000E+02	  +7.6177227218918346E+62	  +2.3721974510311159E+02	  +7.6177227218918346E+62	  +0.0000000000000000E+00	
  +2.0200000000000000E+02	  +1.5235445443783669E+63	  +2.3722077722949783E+02	  +1.5235445443783669E+63	  +0.0000000000000000E+00	
  +2.0300000000000000E+02	  +3.0470890887567339E+63	  +2.3722180990780814E+02	  +3.0470890887567339E+63	  +0.0000000000000000E+00	
  +2.0400000000000000E+02	  +6.0941781775134677E+63	  +2.3722284313751132E+02	  +6.0941781775134677E+63	  +0.0000000000000000E+00	
  +2.0500000000000000E+02	  +1.2188356355026935E+64	  +2.3722387691807577E+02	  +1.2188356355026935E+64	  +0.0000000000000000E+00	
  +2.0600000000000000E+02	  +2.4376712710053871E+64	  +2.3722491124896965E+02	  +2.4376712710053871E+64	  +0.0000000000000000E+00	
  +2.0700000000000000E+02	  +4.8753425420107742E+64	  +2.3722594612966083E+02	  +4.8753425420107742E+64	  +0.0000000000000000E+00	
  +2.0800000000000000E+02	  +9.7506850840215483E+64	  +2.3722698155961697E+02	  +9.7506850840215483E+64	  +0.0000000000000000E+00	
  +2.0900000000000000E+02	  +1.9501370168043097E+65	  +2.3722801753830532E+02	  +1.9501370168043097E+65	  +0.0000000000000000E+00	
  +2.1000000000000000E+02	  +3.9002740336086193E+65	  +2.3722905406519294E+02	  +3.9002740336086193E+65	  +0.0000000000000000E+00	
  +2.1100000000000000E+02	  +7.8005480672172387E+65	  +2.3723009113974655E+02	  +7.8005480672172387E+65	  +0.0000000000000000E+00	
  +2.1200000000000000E+02	  +1.5601096134434477E+66	  +2.3723112876143264E+02	  +1.5601096134434477E+66	  +0.0000000000000000E+00	
  +2.1300000000000000E+02	  +3.1202192268868955E+66	  +2.3723216692971738E+02	  +3.1202192268868955E+66	  +0.0000000000000000E+00	
  +2.1400000000000000E+02	  +6.2404384537737909E+66	  +2.3723320564406671E+02	  +6.2404384537737909E+66	  +0.0000000000000000E+00	
  +2.1500000000000000E+02	  +1.2480876907547582E+67	  +2.3723424490394621E+02	  +1.2480876907547582E+67	  +0.0000000000000000E+00	
  +2.1600000000000000E+02	  +2.4961753815095164E+67	  +2.3723528470882121E+02	  +2.4961753815095164E+67	  +0.0000000000000000E+00	
  +2.1700000000000000E+02	  +4.9923507630190328E+67	  +2.3723632505815684E+02	  +4.9923507630190328E+67	  +0.0000000000000000E+00	
  +2.1800000000000000E+02	  +9.9847015260380655E+67	  +2.3723736595141787E+02	  +9.9847015260380655E+67	  +0.0000000000000000E+00	
  +2.1900000000000000E+02	  +1.9969403052076131E+68	  +2.3723840738806874E+02	  +1.9969403052076131E+68	  +0.0000000000000000E+00	
  +2.2000000000000000E+02	  +3.9938806104152262E+68	  +2.3723944936757371E+02	  +3.9938806104152262E+68	  +0.0000000000000000E+00	
  +2.2100000000000000E+02	  +7.9877612208304524E+68	  +2.3724049188939674E+02	  +7.9877612208304524E+68	  +0.0000000000000000E+00	
  +2.2200000000000000E+02	  +1.5975522441660905E+69	  +2.3724153495300146E+02	  +1.5975522441660905E+69	  +0.0000000000000000E+00	
  +2.2300000000000000E+02	  +3.1951044883321810E+69	  +2.3724257855785129E+02	  +3.1951044883321810E+69	  +0.0000000000000000E+00	
  +2.2400000000000000E+02	  +6.3902089766643619E+69	  +2.3724362270340930E+02	  +6.3902089766643619E+69	  +0.0000000000000000E+00	
  +2.2500000000000000E+02	  +1.2780417953328724E+70	  +2.3724466738913836E+02	  +1.2780417953328724E+70	  +0.0000000000000000E+00	
  +2.2600000000000000E+02	  +2.5560835906657448E+70	  +2.3724571261450100E+02	  +2.5560835906657448E+70	  +0.0000000000000000E+00	
  +2.2700000000000000E+02	  +5.1121671813314895E+70	  +2.3724675837895947E+02	  +5.1121671813314895E+70	  +0.0000000000000000E+00	
  +2.2800000000000000E+02	  +1.0224334362662979E+71	  +2.3724780468197579E+02	  +1.0224334362662979E+71	  +0.0000000000000000E+00	
  +2.2900000000000000E+02	  +2.0448668725325958E+71	  +2.3724885152301175E+02	  +2.0448668725325958E+71	  +0.0000000000000000E+00	
  +2.3000000000000000E+02	  +4.0897337450651916E+71	  +2.3724989890152867E+02	  +4.0897337450651916E+71	  +0.0000000000000000E+00	
  +2.3100000000000000E+02	  +8.1794674901303833E+71	  +2.3725094681698775E+02	  +8.1794674901303833E+71	  +0.0000000000000000E+00	
  +2.3200000000000000E+02	  +1.6358934980260767E+72	  +2.3725199526884990E+02	  +1.6358934980260767E+72	  +0.0000000000000000E+00	
  +2.3300000000000000E+02	  +3.2717869960521533E+72	  +2.3725304425657578E+02	  +3.2717869960521533E+72	  +0.0000000000000000E+00	
  +2.3400000000000000E+02	  +6.5435739921043066E+72	  +2.3725409377962566E+02	  +6.5435739921043066E+72	  +0.0000000000000000E+00	
  +2.3500000000000000E+02	  +1.3087147984208613E+73	  +2.3725514383745963E+02	  +1.3087147984208613E+73	  +0.0000000000000000E+00	
  +2.3600000000000000E+02	  +2.6174295968417226E+73	  +2.3725619442953743E+02	  +2.6174295968417226E+73	  +0.0000000000000000E+00	
  +2.3700000000000000E+02	  +5.2348591936834453E+73	  +2.3725724555531866E+02	  +5.2348591936834453E+73	  +0.0000000000000000E+00	
  +2.3800000000000000E+02	  +1.0469718387366891E+74	  +2.3725829721426248E+02	  +1.0469718387366891E+74	  +0.0000000000000000E+00	
  +2.3900000000000000E+02	  +2.0939436774733781E+74	  +2.3725934940582792E+02	  +2.0939436774733781E+74	  +0.0000000000000000E+00	
  +2.4000000000000000E+02	  +4.1878873549467562E+74	  +2.3726040212947362E+02	  +4.1878873549467562E+74	  +0.0000000000000000E+00	
  +2.4100000000000000E+02	  +8.3757747098935125E+74	  +2.3726145538465798E+02	  +8.3757747098935125E+74	  +0.0000000000000000E+00	
  +2.4200000000000000E+02	  +1.6751549419787025E+75	  +2.3726250917083919E+02	  +1.6751549419787025E+75	  +0.0000000000000000E+00	
  +2.4300000000000000E+02	  +3.3503098839574050E+75	  +2.3726356348747515E+02	  +3.3503098839574050E+75	  +0.0000000000000000E+00	
  +2.4400000000000000E+02	  +6.7006197679148100E+75	  +2.3726461833402334E+02	  +6.7006197679148100E+75	  +0.0000000000000000E+00	
  +2.4500000000000000E+02	  +1.3401239535829620E+76	  +2.3726567370994121E+02	  +1.3401239535829620E+76	  +0.0000000000000000E+00	
  +2.4600000000000000E+02	  +2.6802479071659240E+76	  +2.3726672961468572E+02	  +2.6802479071659240E+76	  +0.0000000000000000E+00	
  +2.4700000000000000E+02	  +5.3604958143318480E+76	  +2.3726778604771368E+02	  +5.3604958143318480E+76	  +0.0000000000000000E+00	
  +2.4800000000000000E+02	  +1.0720991628663696E+77	  +2.3726884300848161E+02	  +1.0720991628663696E+77	  +0.0000000000000000E+00	
  +2.4900000000000000E+02	  +2.1441983257327392E+77	  +2.3726990049644579E+02	  +2.1441983257327392E+77	  +0.0000000000000000E+00	
  +2.5000000000000000E+02	  +4.2883966514654784E+77	  +2.3727095851106208E+02	  +4.2883966514654784E+77	  +0.0000000000000000E+00	
  +2.5100000000000000E+02	  +8.5767933029309568E+77	  +2.3727201705178624E+02	  +8.5767933029309568E+77	  +0.0000000000000000E+00	
  +2.5200000000000000E+02	  +1.7153586605861914E+78	  +2.3727307611807367E+02	  +1.7153586605861914E+78	  +0.0000000000000000E+00	
  +2.5300000000000000E+02	  +3.4307173211723827E+78	  +2.3727413570937955E+02	  +3.4307173211723827E+78	  +0.0000000000000000E+00	
  +2.5400000000000000E+02	  +6.8614346423447654E+78	  +2.3727519582515873E+02	  +6.8614346423447654E+78	  +0.0000000000000000E+00	
  +2.5500000000000000E+02	  +1.3722869284689531E+79	  +2.3727625646486587E+02	  +1.3722869284689531E+79	  +0.0000000000000000E+00	
  +2.5600000000000000E+02	  +2.7445738569379062E+79	  +2.3727731762795526E+02	  +2.7445738569379062E+79	  +0.0000000000000000E+00	
  +2.5700000000000000E+02	  +5.4891477138758123E+79	  +2.3727837931388100E+02	  +5.4891477138758123E+79	  +0.0000000000000000E+00	
